"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.936774408E1,-3.970054045E-1,-9.342407520E0,5.333805560E0,1.076511372E1
1.937774408E1,-2.363005733E0,-8.398079853E0,3.388304765E0,9.359067822E0
1.938774408E1,-3.136727435E0,-7.880859130E0,1.191739733E0,8.565468068E0
1.939774308E1,-2.237272909E0,-7.225704929E0,-5.577927983E-1,7.584677619E0
1.940774308E1,-7.377551126E-1,-6.884911659E0,-1.473480803E0,7.079366980E0
1.941774308E1,6.682771806E-1,-7.119703680E0,-1.666937102E0,7.342714360E0
1.942774208E1,1.603206252E0,-7.377202778E0,-1.084939755E0,7.626957807E0
1.943774208E1,1.654234172E0,-7.508677422E0,9.066224813E-2,7.689274801E0
1.944774208E1,1.050938634E0,-7.474320352E0,1.413734538E0,7.679100343E0
1.945774108E1,3.689910288E-1,-7.027001923E0,2.225947875E0,7.380362752E0
1.946774108E1,-7.743628487E-2,-6.302913727E0,2.437089078E0,6.758115196E0
1.947774108E1,-2.218557141E-1,-5.768647785E0,2.029926403E0,6.119405071E0
1.948774008E1,1.400233463E-1,-5.523565249E0,8.748984128E-1,5.594177941E0
1.949774008E1,4.061683568E-1,-5.468023133E0,-2.140718275E-1,5.487264934E0
1.950774008E1,3.688726227E-1,-5.385757486E0,-4.237342697E-1,5.414979358E0
1.951773908E1,1.380569277E-1,-5.209396107E0,-2.385810167E-1,5.216683660E0
1.952773908E1,-4.715620818E-1,-5.160562500E0,-2.448346138E-1,5.187843493E0
1.953773908E1,-1.060335914E0,-5.276683525E0,-3.067478567E-1,5.390899324E0
1.954773808E1,-1.009558108E0,-4.905756045E0,8.730653107E-2,5.009318554E0
1.955773808E1,-4.442030329E-1,-4.327604119E0,6.375353712E-1,4.396808512E0
1.956773808E1,1.111701876E-1,-4.392085459E0,1.144506510E0,4.540117690E0
1.957773808E1,9.515940747E-1,-4.377697800E0,1.435743458E0,4.704373347E0
1.958773708E1,1.264814580E0,-4.336396285E0,1.298198234E0,4.699936948E0
1.959773708E1,5.445604762E-1,-4.338010701E0,4.434785628E-1,4.394491573E0
1.960773708E1,-2.554781543E-1,-4.236689271E0,-7.356387860E-1,4.307664041E0
1.961773608E1,-6.878200371E-1,-4.069689576E0,-1.687971876E0,4.459228487E0
1.962773608E1,-8.642023936E-1,-3.893726392E0,-2.432014280E0,4.671471337E0
1.963773608E1,-3.725977376E-1,-3.487723219E0,-2.387879496E0,4.243231176E0
1.964773508E1,7.471363123E-1,-3.361042999E0,-1.328860449E0,3.690622279E0
1.965773508E1,1.771413690E0,-3.809742541E0,4.281857550E-2,4.201651832E0
1.966773508E1,2.066159259E0,-3.823835500E0,4.313567001E-1,4.367699694E0
1.967773408E1,1.750951212E0,-3.798309773E0,4.591701508E-2,4.182713909E0
1.968773408E1,9.347582598E-1,-3.666992419E0,-9.691742402E-1,3.906392852E0
1.969773408E1,4.447297939E-1,-3.304313605E0,-1.749986860E0,3.765465045E0
1.970773308E1,-3.509462655E-1,-2.853573385E0,-1.632597574E0,3.306269678E0
1.971773308E1,-1.009323050E0,-2.338550046E0,-1.275834389E0,2.848737040E0
1.972773308E1,-1.107628925E0,-1.805023339E0,-9.281735641E-1,2.312240743E0
1.973773308E1,-2.246637956E0,-1.231747406E0,-6.321793216E-1,2.638983606E0
1.974773208E1,-2.289191798E0,-6.065519987E-1,-1.002568858E0,2.571662640E0
1.975773208E1,-2.014251918E0,7.539224446E-2,-1.436250996E0,2.475017516E0
1.976773208E1,-2.289108037E0,7.888443553E-1,-1.078573891E0,2.650587229E0
1.977773108E1,-1.411508795E0,9.204526082E-1,-4.214281279E-1,1.737006549E0
1.978773108E1,-1.010180179E0,1.180817719E0,3.986964923E-1,1.604292172E0
1.979773108E1,-5.805323276E-1,1.641115505E0,1.226158783E0,2.129258849E0
1.980773008E1,-5.858489815E-3,1.835278002E0,1.311813476E0,2.255910961E0
1.981773008E1,5.818490475E-1,2.376608257E0,8.866536552E-1,2.602493002E0
1.982773008E1,-8.177669498E-1,3.339584303E0,-1.706907499E-1,3.442484776E0
1.983772908E1,-2.665318769E0,4.493959158E0,-1.573819023E0,5.456784711E0
1.984772908E1,-3.315773271E0,5.487796662E0,-2.285279573E0,6.806817708E0
1.985772908E1,-1.929814031E0,5.732683316E0,-2.441451686E0,6.522923158E0
1.986772808E1,-4.590803960E-1,5.559546676E0,-2.564596971E0,6.139745245E0
1.987772808E1,2.642463100E-1,5.417409049E0,-2.629973520E0,6.027844361E0
1.988772808E1,3.454078194E-1,5.370468187E0,-1.664114066E0,5.632984176E0
1.989772708E1,5.035582651E-1,5.850183699E0,-6.438836932E-1,5.907013327E0
1.990772708E1,-6.319673601E-1,6.426576490E0,7.642895579E-1,6.502646128E0
1.991772708E1,-2.310474640E0,7.334852564E0,2.228328277E0,8.006485004E0
1.992772708E1,-3.956195997E0,8.045863463E0,2.655219458E0,9.350807238E0
1.993772608E1,-5.695709032E0,8.560594441E0,1.935002119E0,1.046274877E1
1.994772608E1,-6.552231985E0,9.122659215E0,7.403855556E-1,1.125623498E1
1.995772608E1,-6.231296445E0,9.167755866E0,1.921225494E-1,1.108664575E1
1.996772508E1,-4.816478418E0,8.539502365E0,1.856561136E-1,9.805918273E0
1.997772508E1,-3.368681802E0,7.481975527E0,7.435810590E-1,8.238985839E0
1.998772508E1,-2.365078864E0,6.471064446E0,1.957639030E0,7.162445369E0
1.999772408E1,-1.382297860E0,5.858982005E0,2.923848147E0,6.692331842E0
2.000772408E1,-1.207815922E0,5.680619123E0,3.211407781E0,6.636368951E0
2.001772408E1,-1.912331294E0,5.772670085E0,3.069087136E0,6.811756509E0
2.002772308E1,-2.400737962E0,5.896553289E0,2.864559719E0,6.981302588E0
2.003772308E1,-2.934472538E0,5.858696660E0,2.696523605E0,7.085668295E0
2.004772308E1,-3.387931713E0,5.794436345E0,2.305384054E0,7.097067668E0
2.005772208E1,-3.135413858E0,5.607035422E0,1.812799405E0,6.675021196E0
2.006772208E1,-2.549288376E0,5.310994402E0,1.215250218E0,6.015177957E0
2.007772208E1,-1.985534488E0,5.033758612E0,7.896822613E-1,5.468516347E0
2.008772208E1,-1.337943221E0,4.938715045E0,5.286701560E-2,5.117010190E0
2.009772108E1,-1.001588207E0,4.736065169E0,-7.878819036E-1,4.904513239E0
2.010772108E1,-6.583511665E-1,4.739322068E0,-1.141695169E0,4.919153157E0
2.011772108E1,-3.793561687E-1,4.720253128E0,-1.044309792E0,4.849255988E0
2.012772008E1,1.247381399E-1,4.578151170E0,-7.835537946E-1,4.646394762E0
2.013772008E1,6.823054549E-1,4.528385810E0,-7.089076549E-1,4.634044545E0
2.014772008E1,7.849341761E-1,4.561616998E0,-1.289344380E0,4.804880876E0
2.015771908E1,-3.608919408E-1,4.901006059E0,-2.196149295E0,5.382673603E0
2.016771908E1,-1.924437662E0,5.634571715E0,-2.921576504E0,6.632304878E0
2.017771908E1,-2.548984905E0,6.262889535E0,-3.588961326E0,7.655178168E0
2.018771808E1,-2.686550886E0,6.429284921E0,-3.961989126E0,8.015648326E0
2.019771808E1,-2.008429991E0,6.536650910E0,-4.074413542E0,7.960052880E0
2.020771808E1,-1.228231621E0,6.294203714E0,-3.871590587E0,7.490979041E0
2.021771708E1,-6.759152522E-1,5.873664948E0,-3.075264135E0,6.664386757E0
2.022771708E1,-4.482179869E-1,5.121963276E0,-1.347072186E0,5.315073907E0
2.023771708E1,-3.012451152E-1,4.318126075E0,4.372249657E-1,4.350646744E0
2.024771608E1,-3.670202979E-1,3.638762939E0,1.894072779E0,4.118593366E0
2.025771608E1,-2.412530042E0,3.148768314E0,2.502037026E0,4.689907502E0
2.026771608E1,-5.931112087E0,3.147982448E0,2.328753621E0,7.107107535E0
2.027771608E1,-5.639213820E0,2.897011766E0,1.250988985E0,6.462072664E0
2.028771508E1,-3.272518201E0,2.142609119E0,2.109371352E-1,3.917223977E0
2.029771496E1,-1.188928684E0,1.302576337E0,-1.505544595E0,2.318818893E0
2.030771496E1,4.360103894E-1,-2.345546240E-1,-3.964031559E0,3.994830050E0
2.031771396E1,1.753683178E0,-2.033636169E0,-3.581396783E0,4.476324795E0
2.032771396E1,2.797575771E0,-3.260996262E0,-3.777710617E-2,4.296737591E0
2.033771396E1,3.182942073E0,-4.556869644E0,3.222330964E0,6.424920080E0
2.034771296E1,3.056559477E0,-5.680773489E0,5.024785475E0,8.176931720E0
2.035771296E1,2.468938277E0,-5.772401698E0,6.237462918E0,8.849984250E0
2.036771296E1,1.451674489E0,-5.365117984E0,6.241278226E0,8.357356263E0
2.037771196E1,-1.052990130E0,-4.849734457E0,4.436720472E0,6.656816135E0
2.038771196E1,-3.641590360E0,-4.021437475E0,7.281619513E-1,5.473879752E0
2.039771196E1,-3.296638550E0,-3.677791641E0,-3.958848587E0,6.329807202E0
2.040771096E1,-2.117609202E0,-3.762749638E0,-7.985866937E0,9.078360221E0
2.041771096E1,-1.289244978E0,-4.253047442E0,-1.037388209E1,1.128574299E1
2.042771096E1,-6.043308607E-1,-5.479285455E0,-9.839168251E0,1.127816549E1
2.043771096E1,3.229968670E-1,-6.941664149E0,-5.213968629E0,8.687721048E0
2.044770996E1,1.014703293E0,-7.851039500E0,1.489294013E0,8.055212018E0
2.045770996E1,1.357587527E0,-7.917073860E0,6.662013459E0,1.043578103E1
2.046770996E1,8.664655584E-1,-7.636699870E0,9.204846509E0,1.199162819E1
2.047770896E1,-2.520849054E-1,-7.652808364E0,7.864308001E0,1.097617251E1
2.048770896E1,-1.002486778E0,-7.172274241E0,3.957228323E0,8.252645245E0
2.049770896E1,-1.032039922E0,-6.063435162E0,1.854064375E-1,6.153432206E0
2.050770796E1,-1.278275601E0,-4.896119834E0,-2.986877623E0,5.876003393E0
2.051770796E1,-2.054347883E0,-4.062386988E0,-5.396634477E0,7.060240573E0
2.052770796E1,-3.087761389E0,-3.923935447E0,-6.852678882E0,8.478841174E0
2.053770696E1,-3.241415984E0,-4.594855496E0,-6.300020524E0,8.444509057E0
2.054770696E1,-2.170066328E0,-5.639501503E0,-3.537610493E0,7.001989222E0
2.055770696E1,-1.061780541E-1,-6.578206487E0,2.490446091E-2,6.579110471E0
2.056770596E1,1.867210670E0,-7.554535965E0,3.309219419E0,8.456265281E0
2.057770596E1,3.409008002E0,-8.058177114E0,6.258604696E0,1.075758740E1
2.058770596E1,4.194496348E0,-8.108253838E0,7.493754158E0,1.181075490E1
2.059770596E1,3.744249925E0,-7.927052134E0,6.471459133E0,1.089666675E1
2.060770496E1,2.361765539E0,-7.458269745E0,4.335340862E0,8.944210666E0
2.061770496E1,6.487246031E-1,-6.510192844E0,2.274422463E0,6.926503592E0
2.062770496E1,-8.417922818E-1,-5.488570248E0,9.950744820E-1,5.641204733E0
2.063770396E1,-1.653181820E0,-4.917874399E0,2.121960407E-1,5.192641514E0
2.064770396E1,-1.646454013E0,-4.730272625E0,1.412394941E-2,5.008641473E0
2.065770396E1,-1.136431797E0,-4.652611953E0,4.640057981E-1,4.811816351E0
2.066770296E1,-6.304114891E-1,-5.129864618E0,1.030872306E0,5.270258756E0
2.067770296E1,-3.636326769E-1,-6.032891647E0,1.572453699E0,6.245047716E0
2.068770296E1,-6.439944249E-2,-6.984396186E0,2.088837100E0,7.290348263E0
2.069770196E1,2.340104675E-1,-8.109889305E0,2.310609711E0,8.435874742E0
2.070770196E1,1.255054773E-1,-9.285453300E0,2.408389775E0,9.593525730E0
2.071770196E1,2.843074856E-1,-9.701598469E0,2.821710153E0,1.010761553E1
2.072770196E1,4.804168494E-1,-9.660838698E0,2.819753675E0,1.007539654E1
2.073770096E1,5.627448052E-1,-9.832691875E0,2.161096407E0,1.008309719E1
2.074770096E1,1.802659602E0,-9.167716690E0,1.342748170E0,9.439257576E0
2.075770096E1,2.843938928E0,-8.080298300E0,4.607933378E-1,8.578551145E0
2.076769996E1,2.435364735E0,-7.601110792E0,-6.405320692E-1,8.007382093E0
2.077769996E1,1.678304089E0,-6.885492872E0,-1.093227013E0,7.170903849E0
2.078769996E1,1.237893853E0,-5.733908308E0,-9.907223994E-1,5.949085353E0
2.079769896E1,-1.426017400E-1,-4.876177612E0,-6.991200006E-1,4.928104315E0
2.080769896E1,-2.480948166E0,-4.187327661E0,-8.092967463E-1,4.933941423E0
2.081769896E1,-4.201180007E0,-3.161043373E0,-1.223307096E0,5.398017128E0
2.082769796E1,-4.454707969E0,-2.171172036E0,-2.156423312E0,5.404495592E0
2.083769796E1,-2.817987523E0,-1.214130768E0,-3.433294997E0,4.604636982E0
2.084769796E1,-4.006926586E-1,-6.593408078E-1,-4.439603734E0,4.506147603E0
2.085769696E1,1.359262169E0,-4.120386690E-1,-4.581426780E0,4.796544678E0
2.086769696E1,1.283812330E0,-5.136574298E-2,-3.511170554E0,3.738867635E0
2.087769696E1,-2.256160950E-1,8.544141546E-1,-2.420539704E0,2.576807837E0
2.088769696E1,-2.324176713E0,1.595320989E0,-1.979264957E0,3.444464577E0
2.089769596E1,-3.328652348E0,1.949874512E0,-1.039073610E0,3.995198498E0
2.090769596E1,-3.476191048E0,2.278394184E0,-5.562304223E-1,4.193372931E0
2.091769596E1,-2.906060917E0,2.319855621E0,-9.352177048E-1,3.834260334E0
2.092769496E1,-2.383153777E0,2.358917506E0,-1.590957797E0,3.711476854E0
2.093769496E1,-1.522067072E0,2.706403061E0,-1.943997476E0,3.663390763E0
2.094769496E1,-5.193978972E-1,3.154211487E0,-2.063623322E0,3.804913336E0
2.095769396E1,6.334003665E-2,3.481098031E0,-1.552918151E0,3.812297240E0
2.096769396E1,-1.051504937E0,4.159795169E0,-8.099036872E-2,4.291400462E0
2.097769396E1,-2.697717314E0,5.183928559E0,1.136936705E0,5.953437585E0
2.098769296E1,-4.138239116E0,6.245478866E0,1.795178236E0,7.704134874E0
2.099769296E1,-5.241145318E0,7.153554381E0,2.021902853E0,9.095660266E0
2.100769296E1,-5.690084596E0,7.980454754E0,1.620019044E0,9.934242925E0
2.101769196E1,-5.270232877E0,8.376048714E0,2.481967628E-1,9.899249884E0
2.102769196E1,-4.222750386E0,8.042933423E0,-4.041841042E-1,9.093061292E0
2.103769196E1,-3.111865366E0,7.579737464E0,9.754851401E-2,8.194244431E0
2.104769096E1,-1.989575791E0,6.817204410E0,3.576449454E-1,7.110597563E0
2.105769096E1,-8.160466258E-1,6.159681501E0,7.672558504E-1,6.260694038E0
2.106769096E1,-3.282225602E-1,6.210815987E0,1.265540950E0,6.346933052E0
2.107769096E1,-3.673720810E-1,6.685203516E0,9.094361615E-1,6.756773079E0
2.108768996E1,-1.235771021E0,7.176968971E0,-1.250503081E-1,7.283656445E0
2.109768996E1,-2.287293792E0,7.573626539E0,-1.267668167E0,8.012397546E0
2.110768996E1,-3.314910222E0,7.830808718E0,-1.270176038E0,8.597880095E0
2.111768896E1,-3.577321566E0,7.978043947E0,-7.097280192E-1,8.772122244E0
2.112768896E1,-3.005239927E0,7.663946140E0,-3.025817156E-1,8.237663088E0
2.113768896E1,-2.300296246E0,7.009801753E0,-3.864214325E-1,7.387692804E0
2.114768796E1,-1.919273840E0,6.076214837E0,6.886850595E-2,6.372498857E0
2.115768796E1,-1.351148134E0,4.937553204E0,1.449753386E0,5.320415191E0
2.116768796E1,-6.071116869E-1,3.909372956E0,2.925839708E0,4.920601539E0
2.117768696E1,-1.326413645E-1,3.106464878E0,3.532945585E0,4.706317273E0
2.118768696E1,4.664374175E-2,2.609648306E0,3.616510482E0,4.459998654E0
2.119768696E1,1.041788911E-1,2.663326915E0,2.967996379E0,3.989130984E0
2.120768696E1,-2.158953365E-1,2.966956744E0,1.311189578E0,3.250947743E0
2.121768596E1,-5.387918325E-1,3.373907751E0,-2.863194394E-1,3.428633689E0
2.122768596E1,-6.731465956E-1,4.028888875E0,-7.428717917E-1,4.151738239E0
2.123768596E1,-8.097730020E-1,4.593072095E0,-4.527148247E-1,4.685829094E0
2.124768496E1,-1.162995625E0,5.059339596E0,1.296655154E-1,5.192907578E0
2.125768496E1,-1.738340961E0,5.568239146E0,4.902837700E-1,5.853844434E0
2.126768496E1,-2.367067063E0,6.144363551E0,3.790095019E-1,6.595442224E0
2.127768396E1,-2.597325299E0,6.580269384E0,-5.049246132E-2,7.074503047E0
2.128768396E1,-2.209725945E0,6.682593319E0,-3.229282719E-1,7.045865802E0
2.129768438E1,-1.513659507E0,6.586383818E0,-1.993111163E-1,6.761016330E0
2.130768338E1,-9.190214290E-1,6.692217252E0,-5.818447351E-2,6.755276276E0
2.131768337E1,-8.766968702E-1,6.949638582E0,1.019631618E-1,7.005460035E0
2.132768337E1,-1.076573851E0,7.345698565E0,-1.730156028E-1,7.426185633E0
2.133768238E1,-1.667043375E0,7.678437295E0,-7.309621829E-1,7.891244428E0
2.134768237E1,-2.370219882E0,7.769305365E0,-8.913133013E-1,8.171565795E0
2.135768237E1,-2.369254945E0,7.937667169E0,-7.306107652E-1,8.315871642E0
2.136768237E1,-2.082077134E0,7.432861254E0,-7.274368966E-1,7.753169420E0
2.137768138E1,-1.579627063E0,6.271056342E0,-5.561099696E-1,6.490811012E0
2.138768137E1,-4.656005896E-1,5.296715502E0,7.880877256E-2,5.317724122E0
2.139768137E1,7.731782028E-1,4.191414573E0,1.285022703E0,4.451633857E0
2.140768037E1,1.477819729E0,2.961956205E0,3.041474830E0,4.495298083E0
2.141768038E1,1.549287030E0,1.879754848E0,4.240952184E0,4.890750864E0
2.142768037E1,3.266563835E-1,1.017197422E0,4.503716699E0,4.628699504E0
2.143767937E1,-1.610015627E0,5.679659303E-1,3.158780501E0,3.590630846E0
2.144767938E1,-3.016852497E0,2.139857273E-1,1.144622285E0,3.233782469E0
2.145767938E1,-2.861647221E0,-3.224452919E-1,-4.659745556E-1,2.917212380E0
2.146767837E1,-1.010871466E0,-1.046329420E0,-2.718202742E0,3.083065442E0
2.147767837E1,7.715958732E-1,-2.127013133E0,-5.345726278E0,5.804854391E0
2.148767838E1,1.847334815E0,-3.507574808E0,-6.159014919E0,7.324560855E0
2.149767737E1,2.690854145E0,-4.578200871E0,-3.726832824E0,6.487673092E0
2.150767737E1,3.349933290E0,-5.352303811E0,1.279049188E-1,6.315502260E0
2.151767737E1,3.277631591E0,-6.033104485E0,2.427613081E0,7.282480611E0
2.152767738E1,1.999827568E0,-6.143378295E0,3.053048809E0,7.145733986E0
2.153767637E1,4.494441115E-1,-5.546174678E0,2.074053585E0,5.938329045E0
2.154767637E1,-1.334655185E0,-4.778676168E0,-4.348983586E-1,4.980580987E0
2.155767637E1,-2.951512786E0,-4.559864003E0,-3.129396488E0,6.268724737E0
2.156767538E1,-3.431011367E0,-4.222849789E0,-4.597639940E0,7.123383490E0
2.157767537E1,-3.256501215E0,-3.898867849E0,-4.113597488E0,6.536639424E0
2.158767537E1,-2.098736875E0,-4.037047202E0,-3.539597962E0,5.764650927E0
2.159767437E1,-1.485993990E0,-4.650038009E0,-2.947318870E0,5.702431073E0
2.160767438E1,-1.111443575E0,-5.716754331E0,-2.397139147E0,6.297845901E0
2.161767437E1,-1.399866185E-1,-6.620783572E0,-1.768889739E0,6.854439603E0
2.162767337E1,1.034471852E-1,-7.298363600E0,-1.384299070E-1,7.300409262E0
2.163767338E1,1.165161324E-1,-7.725896806E0,1.825511252E0,7.939492981E0
2.164767337E1,4.232826454E-1,-7.400908560E0,2.412209761E0,7.795599504E0
2.165767337E1,5.147176031E-1,-7.283221650E0,1.467082779E0,7.447320572E0
2.166767237E1,5.314767830E-1,-7.524932681E0,2.678223574E-1,7.548430847E0
2.167767238E1,4.181984914E-1,-7.365560971E0,-8.349712855E-1,7.424523921E0
2.168767237E1,4.282286955E-1,-6.932142543E0,-1.412207245E0,7.087475528E0
2.169767137E1,7.616459586E-1,-6.763421136E0,-1.054694447E0,6.887405201E0
2.170767137E1,1.052835909E0,-6.636897914E0,-5.923229456E-4,6.719886734E0
2.171767138E1,1.648268258E0,-6.214469912E0,9.068850213E-1,6.492985829E0
2.172767037E1,1.953764957E0,-6.139809739E0,1.781699234E0,6.684976687E0
2.173767037E1,1.978449270E0,-6.116254231E0,2.397769477E0,6.860912898E0
2.174767037E1,1.490678926E0,-5.893808021E0,2.654665142E0,6.633727735E0
2.175766938E1,5.885530264E-1,-5.328859985E0,2.470763193E0,5.903203720E0
2.176766937E1,-7.245317075E-1,-4.887721770E0,1.830534595E0,5.269309936E0
2.177766937E1,-1.757889518E0,-4.407348738E0,1.204607116E0,4.895505772E0
2.178766938E1,-1.913646918E0,-3.917837678E0,8.108205307E-1,4.434966350E0
2.179766838E1,-1.413677381E0,-3.424558087E0,3.237755334E-1,3.718993469E0
2.180766837E1,-7.168252234E-1,-3.250273638E0,-3.086049324E-1,3.342656747E0
2.181766837E1,-5.202303946E-1,-3.479310830E0,-8.518627220E-1,3.619656560E0
2.182766738E1,-9.207681385E-1,-3.740936893E0,-9.329788059E-1,3.963946550E0
2.183766737E1,-1.323457621E0,-4.057875862E0,-8.280177766E-1,4.347816696E0
2.184766737E1,-1.292280706E0,-4.838600773E0,-8.191335171E-1,5.074743992E0
2.185766637E1,-1.254146774E0,-5.979607725E0,-1.736137730E-1,6.112179187E0
2.186766638E1,-1.214402518E0,-7.106088438E0,9.047835320E-1,7.265665806E0
2.187766637E1,-1.509822710E0,-8.081957740E0,1.691034063E0,8.393878825E0
2.188766537E1,-2.012813064E0,-8.914819350E0,1.697768885E0,9.295581728E0
2.189766537E1,-1.937128751E0,-9.594876258E0,1.113672388E0,9.851618364E0
2.190766538E1,-1.151739589E0,-9.956251727E0,7.541387916E-1,1.005097895E1
2.191766537E1,1.068573106E0,-9.062722331E0,4.335885823E-1,9.135796823E0
2.192766437E1,2.718489840E0,-8.341182936E0,-9.281302947E-1,8.821958152E0
2.193766438E1,3.068610881E0,-8.598547549E0,-1.995452389E0,9.345224605E0
2.194766437E1,3.104537635E0,-7.950504146E0,-2.415282472E0,8.870302110E0
2.195766337E1,1.593014555E0,-6.849885668E0,-2.309353729E0,7.402144532E0
2.196766337E1,-1.722394398E-1,-5.893337905E0,-2.403489808E0,6.366935004E0
2.197766338E1,-1.860281866E0,-5.014832345E0,-1.979281914E0,5.703222682E0
2.198766237E1,-3.382287980E0,-4.066715682E0,-1.183996266E0,5.420322461E0
2.199766237E1,-3.745276988E0,-2.699341963E0,-1.010663159E0,4.725990560E0
2.200766237E1,-3.150190941E0,-1.120775439E0,-1.923762016E0,3.857551146E0
2.201766138E1,-1.879914185E0,-8.887036890E-2,-3.238803155E0,3.745907255E0
2.202766137E1,6.089213636E-2,7.545922431E-1,-3.588419289E0,3.667406481E0
2.203766137E1,1.556497816E0,1.429359614E0,-3.576621362E0,4.154271865E0
2.204766137E1,1.773568973E0,2.168900247E0,-3.466653362E0,4.457281763E0
2.205766038E1,1.854761290E-1,3.534308863E0,-2.161692823E0,4.147126281E0
2.206766037E1,-2.107753574E0,4.959543412E0,-9.359860289E-1,5.469530678E0
2.207766037E1,-3.946766485E0,5.893089398E0,-2.179216343E-1,7.095981833E0
2.208765937E1,-4.571742329E0,6.655849324E0,3.322621822E-1,8.081556553E0
2.209765938E1,-4.799385837E0,7.545047688E0,6.381580997E-1,8.964881192E0
2.210765937E1,-3.807584626E0,7.841650625E0,8.838943541E-2,8.717625704E0
2.211765837E1,-1.369023219E0,7.494113177E0,-4.210895741E-1,7.629762337E0
2.212765838E1,1.281381587E-1,7.175605985E0,-2.509917319E-1,7.181137618E0
2.213765837E1,3.494353084E-1,7.392241817E0,-2.016336304E-1,7.403242548E0
2.214765737E1,-6.341552420E-1,7.242501640E0,2.045472980E-2,7.270240799E0
2.215765737E1,-1.736928712E0,7.092798886E0,8.578695667E-1,7.352595296E0
2.216765738E1,-2.795160578E0,6.971182648E0,1.869031493E0,7.739740880E0
2.217765737E1,-3.294694351E0,6.648002946E0,2.658597980E0,7.881566929E0
2.218765637E1,-3.465932108E0,5.946514238E0,3.292325059E0,7.629752372E0
2.219765637E1,-3.095875863E0,5.115222605E0,3.794525455E0,7.081551602E0
2.220765638E1,-1.938622861E0,4.570537218E0,3.589375893E0,6.126311155E0
2.221765537E1,-1.071382693E0,4.056577780E0,2.887387249E0,5.093200299E0
2.222765537E1,-2.094331948E-1,3.884862890E0,1.965985930E0,4.359027714E0
2.223765538E1,2.246776717E-1,3.777746869E0,7.941091883E-1,3.866841200E0
2.224765438E1,4.671394306E-1,3.284278706E0,-3.375188291E-1,3.334460200E0
2.225765437E1,9.568700174E-1,2.952234625E0,-4.873168927E-1,3.141459416E0
2.226765437E1,1.044138761E0,2.908859394E0,-8.942029953E-2,3.091873981E0
2.227765338E1,7.510483188E-1,3.172457138E0,2.066119498E-1,3.266687369E0
2.228765337E1,-1.177276755E-1,3.698094344E0,6.653382969E-1,3.759313319E0
2.229765337E1,-6.155138069E-1,4.180266271E0,1.345945428E0,4.434529562E0
2.230765237E1,-7.060426654E-1,4.169080548E0,1.662000883E0,4.543344120E0
2.231765238E1,-4.365305357E-1,3.929291496E0,1.487369694E0,4.223998009E0
2.232765237E1,3.554732895E-1,3.741059099E0,1.182321038E0,3.939513610E0
2.233765237E1,1.176994663E0,3.595923606E0,4.748687553E-1,3.813329693E0
2.234765137E1,1.853292104E0,3.489474460E0,-5.153618932E-1,3.984560391E0
2.235765138E1,2.378324269E0,3.437804954E0,-1.112614626E0,4.325834086E0
2.236765137E1,2.694973216E0,3.232133821E0,-1.218572606E0,4.381151546E0
2.237765037E1,2.846862244E0,2.791175993E0,-1.130594230E0,4.144095965E0
2.238765037E1,2.938214463E0,2.248037925E0,-4.544187033E-1,3.727368388E0
2.239765038E1,2.720818494E0,1.718157542E0,6.439140987E-1,3.281698338E0
2.240764937E1,2.287759377E0,1.061261455E0,1.312616299E0,2.843075868E0
2.241764937E1,2.662527893E0,3.742079146E-1,1.783609520E0,3.226507286E0
2.242764938E1,3.693702500E0,1.119360267E-1,1.955767921E0,4.181028102E0
2.243764838E1,4.584513818E0,-3.045357089E-1,1.361399034E0,4.792068058E0
2.244764837E1,5.451715833E0,-6.631735115E-1,3.590371674E-1,5.503627196E0
2.245764837E1,6.394187009E0,-5.463430730E-1,-7.044497377E-1,6.456033433E0
2.246764838E1,6.903118134E0,-2.590287298E-1,-1.663146937E0,7.105363720E0
2.247764737E1,7.025462936E0,2.934486571E-1,-2.508316351E0,7.465580519E0
2.248764737E1,7.022025357E0,5.269762176E-1,-3.679225963E0,7.945014018E0
2.249764737E1,6.943520640E0,6.925845677E-1,-3.756628481E0,7.924923331E0
2.250764638E1,6.357537246E0,7.638574487E-1,-2.813663800E0,6.994173433E0
2.251764637E1,5.334931734E0,2.750024459E-1,-1.906161897E0,5.671911153E0
2.252764637E1,4.887590208E0,1.441515537E-1,-9.595584941E-1,4.982978047E0
2.253764537E1,5.010514176E0,6.129739957E-1,-1.584536970E-2,5.047894660E0
2.254764538E1,5.491577471E0,2.847525318E-1,9.434014678E-1,5.579293276E0
2.255764537E1,6.180759544E0,-2.642690045E-1,1.958109146E0,6.488899605E0
2.256764437E1,6.742261816E0,-6.717097154E-1,2.184015153E0,7.118933244E0
2.257764438E1,6.678924776E0,-1.493979094E0,1.669197051E0,7.044588597E0
2.258764438E1,6.506435423E0,-1.772295303E0,1.141634358E0,6.839448922E0
2.259764437E1,6.123554479E0,-1.117193727E0,5.285280687E-1,6.247029951E0
2.260764337E1,5.299344410E0,-2.671665922E-1,-2.257785380E-1,5.310876115E0
2.261764338E1,5.375042464E0,6.897936916E-1,-1.689459407E-1,5.421756132E0
2.262764337E1,5.686754022E0,9.312676182E-1,2.070352882E-1,5.766220104E0
2.263764237E1,5.032424278E0,3.409507062E-1,1.226389164E-1,5.045451595E0
