Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
16.76782863,0.2372986309,5.738934574,-3.059670196,6.507938413
16.77782862,1.308159843,4.932626925,-2.582630369,5.719446667
16.78782762,1.94549904,4.370730843,-1.111783152,4.911651086
16.79782762,1.461431299,3.973204671,-0.1885487312,4.237651168
16.80782763,-0.5308566492,3.642766235,0.7802261442,3.763018398
16.81782662,-4.275670904,4.176100715,1.748863025,6.227334963
16.82782662,-6.363665712,4.544042022,1.652102131,7.992121161
16.83782663,-5.568254934,3.872426739,0.4196879965,6.795387397
16.84782563,-3.182576037,2.780665331,-1.316317586,4.426463815
16.85782562,-0.821083125,1.768998789,-3.085281585,3.649999544
16.86782562,1.160709144,0.5894034308,-4.817515129,4.990300005
16.87782463,2.660856759,-0.7357962222,-5.366854023,6.035285981
16.88782462,3.508262441,-2.058320628,-4.395943744,5.989065917
16.89782462,3.518749714,-3.073125808,-2.608145864,5.350525828
16.90782362,3.020170207,-3.735963543,-0.03152117014,4.804148755
16.91782363,1.999684018,-4.463412427,2.238919339,5.378991213
16.92782362,0.8186768496,-4.865804652,3.111885247,5.83353379
16.93782262,-0.5003000138,-5.02774709,2.847455444,5.79970201
16.94782262,-1.694339201,-5.180106234,2.103137636,5.84187246
16.95782263,-2.761166328,-5.583136683,0.4614131427,6.245667042
16.96782162,-2.973514981,-5.994113497,-1.563619725,6.871396845
16.97782162,-2.80156708,-6.108089764,-3.17601283,7.432670863
16.98782162,-2.088767226,-6.811384091,-4.448693815,8.399332023
16.99782163,-1.001302644,-8.545999791,-4.539047331,9.728292249
17.00782062,0.01145528018,-10.25774469,-2.982221485,10.68246705
17.01782062,1.663902836,-11.35558516,0.581328426,11.49155471
17.02782063,3.277652349,-11.8103009,4.205173071,12.95799725
17.03781962,4.135144185,-12.00949215,6.577088499,14.3033357
17.04781962,4.603761682,-11.59112504,7.505087231,14.55593129
17.05781962,4.140991108,-10.89656587,7.028678904,13.61195365
17.06781863,2.620501031,-9.823131677,5.652232645,11.63222573
17.07781862,1.349560177,-8.183655438,3.875621073,9.154996871
17.08781862,0.03784807675,-6.922160761,1.79240724,7.150557027
17.09781762,-1.173792947,-5.895160482,-0.4753932506,6.029652207
17.10781763,-1.449223775,-5.118722749,-2.055350096,5.703160189
17.11781762,-1.430091978,-5.133872885,-2.257326958,5.787688559
17.12781662,-1.290570395,-5.276733227,-1.372081313,5.60286468
17.13781662,-1.118442985,-5.392623872,-0.1601762867,5.509715362
17.14781663,-1.02428454,-5.684360756,0.4379143524,5.792485219
17.15781562,-0.7488388753,-5.837761874,0.7577155334,5.934168534
17.16781562,-0.1087636198,-5.741406777,1.031226062,5.834295887
17.17781563,0.7032948395,-5.796534911,0.7575407016,5.887980003
17.18781463,1.052605675,-5.944518583,-0.142176218,6.038666572
17.19781462,0.9679373349,-5.719050533,-0.5137287658,5.823088435
17.20781462,0.4074261295,-5.385766257,-0.2779544127,5.408302218
17.21781463,-0.2462394074,-5.423804734,0.07516771138,5.429911769
17.22781362,-0.6993491384,-5.410514597,0.294953438,5.463492926
17.23781362,-0.5101408047,-5.096575835,0.3447261071,5.133630778
17.24781362,-0.3194064208,-5.010813553,0.7285934758,5.073570871
17.25781263,-0.6880836003,-5.010970259,0.9036357236,5.138077412
17.26781262,-1.391977049,-5.153600221,1.024517552,5.43569973
17.27781262,-1.844221319,-5.302618266,0.9737567031,5.697992178
17.28781162,-1.693406716,-4.963665115,0.4604980534,5.264756038
17.29781083,-0.7268717632,-4.880300776,-0.3785031331,4.948630401
17.30781083,0.4210771853,-4.639895428,-1.020182426,4.769350875
17.31780983,1.034394595,-4.488390563,-1.164651337,4.751003553
17.32780983,0.9050819593,-4.453475084,-0.9088169414,4.634496942
17.33780983,0.6213609494,-4.344385335,-0.3345806032,4.401331339
17.34780883,0.5247804785,-3.976339363,0.7337074506,4.077376105
17.35780883,0.4064928042,-2.966856757,1.668071462,3.42781823
17.36780883,0.1154051066,-2.306727306,1.550934775,2.782033048
17.37780783,-0.2923889589,-1.923746229,0.7740286803,2.094137353
17.38780783,-0.3250040334,-0.9219588509,-0.1200404137,0.9849088514
17.39780783,-0.9981474862,-0.0433038944,-1.128247742,1.507022428
17.40780683,-1.244243344,0.5053385961,-2.388040295,2.739752734
17.41780683,-0.6644046427,1.530714227,-3.271237076,3.672262461
17.42780683,0.2389921856,2.407636653,-3.635758932,4.367215878
17.43780583,0.90899974,2.453727623,-3.609331271,4.458063705
17.44780583,0.8806468836,2.462347588,-2.359712874,3.522348567
17.45780583,0.1338194688,3.06192956,-0.5748216444,3.118291231
17.46780583,-1.641344424,3.763370905,0.363637172,4.12179622
17.47780483,-4.273205133,4.322717308,1.116830469,6.180087162
17.48780483,-6.9274981,5.176032479,1.939999734,8.862569668
17.49780483,-7.771675826,5.913541204,2.348525981,10.04412709
17.50780383,-6.605951525,6.226670712,2.165403466,9.33268428
17.51780383,-4.539140301,6.005782785,0.7316954237,7.563636674
17.52780383,-2.319380096,5.330503637,-0.8050610232,5.868723567
17.53780283,-0.2318471804,4.618628228,-1.870858748,4.988546109
17.54780283,1.411317299,3.999337924,-2.420858377,4.883346765
17.55780283,2.904029886,3.588895545,-2.445288044,5.224269751
17.56780183,3.354412549,3.740650379,-2.101601572,5.44621685
17.57780183,2.468539497,3.915512825,-1.933805194,5.016426064
17.58780183,0.8772166146,3.977528394,-1.081685779,4.214295343
17.59780083,-1.00541309,4.418537385,0.2996353036,4.541377481
17.60780083,-2.682860416,4.689622489,1.661461769,5.652499829
17.61780083,-3.358547992,4.891362539,2.398799171,6.399961685
17.62779983,-2.857668191,4.807052121,2.350952575,6.066382414
17.63779983,-2.172997098,4.398215095,2.103794863,5.337805283
17.64779983,-1.160748028,4.17183634,2.16653841,4.842049475
17.65779883,-0.4406033407,4.289432033,1.91182668,4.716825174
17.66779883,-0.6065563841,4.502971764,1.876942776,4.916053248
17.67779883,-1.352696477,5.040909757,2.334678605,5.717629152
17.68779783,-2.219034274,5.516407673,2.174723927,6.331215593
17.69779783,-3.32352931,5.606880471,1.32146489,6.650505631
17.70779783,-4.079301229,5.790377793,0.5457340854,7.104012894
17.71779683,-3.666577266,5.852814361,-0.06303590834,6.9067502
17.72779683,-2.752989582,5.410977112,-0.6001576298,6.100640468
17.73779683,-1.747210895,4.989956535,-0.955169574,5.372593512
17.74779683,-0.9461517057,4.741136459,-1.117197674,4.962026664
17.75779583,-0.6609653105,4.539009616,-0.9760686922,4.689583513
17.76779583,-0.5369265707,4.451609822,-0.7376268393,4.544140568
17.77779583,-0.546605686,4.466837726,-0.5003421503,4.527886848
17.78779483,-0.5437222778,4.820506564,-0.6213233811,4.890701401
17.79779483,-1.102622027,5.041834787,-0.7759494907,5.219000954
17.80779483,-2.18386985,5.195657489,-1.017585678,5.727095675
17.81779383,-2.984184688,5.584983233,-1.35219961,6.475016583
17.82779383,-2.857581067,5.986127955,-1.614177675,6.826790389
17.83779383,-2.184432206,6.118731111,-1.683050274,6.711428514
17.84779283,-1.475007365,6.127515968,-1.661746529,6.517936805
17.85779283,-0.7998146821,6.111922029,-1.45398794,6.333196297
17.86779283,-0.351938136,6.268996367,-1.233032185,6.398792408
17.87779183,-0.5336436515,6.301538461,-1.305682086,6.457473828
17.88779183,-0.83917748,6.347463078,-1.575061557,6.593582128
17.89779183,-1.189798677,6.234938675,-1.521724425,6.527306213
17.90779083,-1.639409434,5.886252834,-1.311528132,6.249459317
17.91779083,-1.86373567,6.001327207,-0.8588402045,6.342479436
17.92779083,-2.522475092,6.191072279,-0.9196787292,6.748189795
17.93778983,-2.972467453,6.082140405,-1.537162828,6.941964004
17.94778983,-2.625735458,5.848314929,-2.106493937,6.747932344
17.95778983,-2.167719255,5.3070411,-2.253033348,6.159533365
17.96778883,-1.666314081,4.063720154,-1.256867775,4.568384912
17.97778883,-0.558617073,2.813151876,0.8808403534,3.000292692
17.98778883,0.5098903977,1.966892833,2.558008913,3.266812703
17.99778883,1.055522705,1.153074581,2.980895922,3.365924786
18.00778783,0.8433822128,0.45600593,1.83257001,2.068223346
18.01778783,0.1073703562,-0.06400786176,-0.0356767863,0.1299932031
18.02778783,-1.089120148,-0.4632791354,-1.620333624,2.006562062
18.03778683,-2.420229802,-1.279184551,-2.533278115,3.729788655
18.04778683,-2.906502382,-2.281067238,-2.203440773,4.301880412
18.05778683,-2.049274547,-3.193127923,-1.548509935,4.097984275
18.06778583,-0.9541435339,-4.995993785,-0.7206243056,5.137085085
18.07778583,0.5345028998,-6.686382315,1.041959796,6.788157484
18.08778583,1.816252332,-7.247103984,3.010522009,8.054969364
18.09778483,2.119509693,-7.450674212,3.742430856,8.602944628
18.10778483,1.99003085,-7.244731184,2.812961549,8.022412691
18.11778483,0.809445631,-6.956717221,1.017051242,7.077111696
18.12778383,-0.9525758953,-6.39138093,-2.238976057,6.838871604
18.13778383,-2.182156908,-6.072317083,-6.039998937,8.838349998
18.14778383,-2.369144579,-6.870540372,-8.104540272,10.8858047
18.15778283,-1.957636545,-8.064148875,-7.586324353,11.24344943
18.16778283,-0.6115001684,-8.806906646,-4.815808911,10.0562196
18.17778283,1.215551569,-9.161385909,-0.5110074717,9.255792026
18.18778283,2.14740442,-9.970413684,3.777342242,10.87606589
18.19778183,2.418202572,-10.7526156,6.920125346,13.01363058
18.20778183,2.96587881,-10.13253709,8.287392645,13.42183378
18.21778183,2.332735575,-9.077112329,6.999452766,11.69734853
18.22778083,0.5944980367,-8.170712042,3.366629137,8.857096304
18.23778083,-0.9304633337,-6.760109857,0.4208358049,6.836808471
18.24778083,-2.236898541,-5.285532117,-1.540600991,5.942559739
18.25777983,-2.793795838,-4.372745501,-2.359716382,5.700391197
18.26777983,-2.56711449,-4.125771391,-1.85350772,5.200726607
18.27777983,-1.775175203,-4.271392788,-0.461257022,4.648526798
18.28777883,-0.8426394702,-4.66643097,0.9925110626,4.844656591
18.29777846,-0.03302679162,-5.145280802,1.606616641,5.390382392
18.30777846,0.7296532106,-5.19523415,1.243980512,5.391691682
18.31777746,1.350521605,-4.803527712,0.6115018129,5.027098721
18.32777746,1.6032561,-4.277995757,-0.09760055423,4.569595571
18.33777746,1.006462373,-4.123458817,-0.6529872233,4.294446581
18.34777646,0.1853446032,-3.94555845,-1.042000142,4.085039584
18.35777646,-0.4777152896,-3.75352244,-1.036294429,3.923142713
18.36777646,-1.149665801,-3.734195345,-0.8442560792,3.997338447
18.37777546,-1.915734812,-4.015016063,-0.7499510157,4.511410022
18.38777546,-2.462784375,-4.6964611,-0.3994092679,5.318043015
18.39777546,-2.407511669,-5.577350863,0.1467423087,6.076552344
18.40777546,-1.970985446,-6.691112713,0.5627272636,6.99803079
18.41777446,-1.388061461,-7.762508562,0.844661876,7.930744446
18.42777446,-0.3114218286,-8.176761571,1.47765513,8.315039268
18.43777446,1.286893374,-7.820016512,2.348036569,8.265714037
18.44777346,2.314548249,-7.094755365,2.536061389,7.881896641
18.45777346,1.882862351,-6.874120038,1.966896926,7.393739273
18.46777346,0.9806553943,-6.898818676,1.30756255,7.08978871
18.47777246,0.3422651968,-6.24399075,0.6955754185,6.291930635
18.48777246,-0.622849212,-5.409848599,-0.1199100208,5.446905674
18.49777246,-1.844424655,-4.76383535,-1.207773383,5.249261481
18.50777146,-1.932062724,-3.960964109,-2.141936835,4.899999638
18.51777146,-0.5702427629,-3.004569836,-2.303266193,3.828531293
18.52777146,1.053167227,-2.574660614,-2.247267993,3.576066543
18.53777046,1.941742204,-2.443053823,-2.420198227,3.949206785
18.54777046,2.074702041,-2.444772027,-2.651919875,4.161006831
18.55777046,1.391293509,-2.288849298,-2.337681735,3.555177158
18.56776946,0.1393285418,-1.719406507,-2.017634971,2.654547429
18.57776946,-0.7723774997,-1.108352006,-1.470411015,1.996777334
18.58776946,-1.604783685,-0.4787068677,-1.032430589,1.967334201
18.59776946,-2.30652777,0.3378869113,-0.9771258688,2.527649675
18.60776846,-2.673308112,1.850559554,-1.537839936,3.596678829
18.61776846,-2.853183961,2.374009316,-2.732274651,4.60889398
18.62776846,-1.783342594,2.544944187,-3.856435774,4.952691047
18.63776746,-0.0330890462,3.029353844,-4.010473069,5.02612911
18.64776746,1.29279643,3.389368958,-3.660799633,5.153697556
18.65776746,0.8803671674,3.552005461,-2.74615711,4.575277917
18.66776646,-1.118649172,4.112243273,-0.7423701006,4.325856455
18.67776646,-2.897972171,4.765282829,0.8535455507,5.642225017
18.68776646,-3.643165015,5.297041776,1.355902652,6.570370987
18.69776546,-3.875769885,5.193213937,1.038785343,6.562784332
18.70776546,-3.346174115,4.999821957,0.5752607703,6.043676511
18.71776546,-2.325425386,5.29663481,0.1179213828,5.785831746
18.72776446,-2.037779798,5.216015155,-0.7862897068,5.654875074
18.73776446,-1.239586183,5.110008059,-1.760460978,5.545086033
18.74776446,-0.1044049043,5.07840035,-2.068166608,5.484374496
18.75776346,0.3190441493,4.83724305,-1.828845334,5.181253202
18.76776346,0.3839434556,4.761405832,-1.365720127,4.9682582
18.77776346,-0.269106004,4.949325403,-0.516595071,4.983483767
18.78776246,-1.112169288,5.197538538,0.5431455231,5.342876981
18.79776246,-1.443447603,5.324851134,1.285017441,5.664702146
18.80776246,-1.676097058,5.445815408,1.566009482,5.909195588
18.81776246,-2.089872935,5.636210105,1.626545706,6.227365748
18.82776146,-1.818915446,5.750012709,1.812130483,6.297214975
18.83776146,-1.282086232,5.646022317,2.083818435,6.153341562
18.84776146,-0.9650080991,5.686709583,2.305419722,6.211671804
18.85776046,-1.222407502,5.922097435,2.42912634,6.516607469
18.86776046,-1.550409842,6.190913234,2.148717266,6.734104487
18.87776046,-1.701799225,6.348860562,1.727948704,6.796319428
18.88775946,-1.726440123,6.440594605,1.234654788,6.781314534
18.89775946,-1.833312899,6.439839145,0.9357258278,6.760780075
18.90775946,-2.122271772,6.415056891,0.871208235,6.812928605
18.91775846,-2.348104835,6.106324489,0.7689024264,6.587260889
18.92775846,-2.301104769,5.714458129,0.7661834711,6.207829893
18.93775846,-1.716303828,5.306220735,0.6673994404,5.616680455
18.94775746,-1.038468935,4.945284977,0.2233209532,5.058076065
18.95775746,-0.6689765076,4.71087361,-0.2476675898,4.764577523
18.96775746,-0.239009983,4.557909279,-0.5674676013,4.599313236
18.97775646,0.2205832503,4.508641809,-0.7171323484,4.570644018
18.98775646,0.02992565,4.594731535,-0.9258183056,4.687173237
18.99775646,-0.5561723886,4.780268365,-0.8867542273,4.893529036
19.00775546,-0.9484132625,5.082563567,-0.7583014244,5.225606298
19.01775546,-1.170062716,5.430793326,-0.9915439332,5.643201421
19.02775546,-1.588011678,5.702261422,-1.346679838,6.070511758
19.03775546,-1.530538956,5.945029045,-1.725523864,6.376782296
19.04775446,-1.422850493,5.671353625,-2.219984885,6.254365544
19.05775446,-1.172914915,4.74057308,-2.117548099,5.32285379
19.06775446,-0.1412043377,4.236045493,-0.7945196629,4.312224667
19.07775346,0.6407497318,3.890196428,0.6550056821,3.996651212
19.08775346,1.121473743,3.555606469,1.100317347,3.887253398
19.09775346,1.476059133,3.530197686,1.151974574,3.99600947
19.10775246,1.41999559,3.518752053,1.203574498,3.980778198
19.11775246,0.7542107123,3.582577921,1.102153373,3.823406912
19.12775246,-0.850220093,3.781985516,0.6975757509,3.938641971
19.13775146,-2.654313432,4.131676494,-0.3011941713,4.920045566
19.14775146,-3.51482214,4.359625518,-2.293248158,6.051387977
19.15775146,-3.193622305,3.880139217,-4.524618741,6.762165224
19.16775046,-2.104606602,3.121729034,-6.029375716,7.108300264
19.17775046,-0.5560001881,2.13214655,-6.556207507,6.916577332
19.18775046,0.8069653883,0.7928192925,-5.784660385,5.894238826
19.19775046,1.942387006,-0.8831290267,-4.068382139,4.593965323
19.20774946,2.732547716,-2.568871578,-1.743250283,4.135799772
19.21774946,2.724802494,-3.816054318,0.7284227371,4.745252245
19.22774946,1.905102382,-4.623767346,1.948056028,5.366894991
19.23774846,-0.4207741168,-4.336135499,2.267467784,4.911265832
19.24774846,-3.901211997,-3.788432364,1.806853956,5.730305056
19.25774846,-5.726935503,-3.201886175,0.899124012,6.622559122
19.26774746,-6.212587109,-3.011584448,-0.007796092629,6.904052451
19.27774746,-5.242748625,-3.371433209,-1.663629917,6.451406012
19.28774746,-4.056536264,-4.183855585,-4.004807117,7.070969811
19.29774608,-2.758297684,-5.701767917,-6.180278319,8.849531264
19.30774608,-0.554724618,-7.307934907,-6.543678094,9.82513893
19.31774608,0.9450779376,-9.258462553,-4.425295597,10.30512214
19.32774508,2.016500903,-10.71274695,-0.4289973485,10.90931995
19.33774508,2.734352751,-10.79238369,3.438431191,11.6522547
19.34774508,2.619597928,-10.59861398,5.836804685,12.37987078
19.35774408,1.427639655,-10.30409089,6.510071806,12.27165348
19.36774408,-0.3970054045,-9.34240752,5.33380556,10.76511372
19.37774408,-2.363005733,-8.398079853,3.388304765,9.359067822
19.38774408,-3.136727435,-7.88085913,1.191739733,8.565468068
19.39774308,-2.237272909,-7.225704929,-0.5577927983,7.584677619
19.40774308,-0.7377551126,-6.884911659,-1.473480803,7.07936698
19.41774308,0.6682771806,-7.11970368,-1.666937102,7.34271436
19.42774208,1.603206252,-7.377202778,-1.084939755,7.626957807
19.43774208,1.654234172,-7.508677422,0.09066224813,7.689274801
19.44774208,1.050938634,-7.474320352,1.413734538,7.679100343
19.45774108,0.3689910288,-7.027001923,2.225947875,7.380362752
19.46774108,-0.07743628487,-6.302913727,2.437089078,6.758115196
19.47774108,-0.2218557141,-5.768647785,2.029926403,6.119405071
19.48774008,0.1400233463,-5.523565249,0.8748984128,5.594177941
19.49774008,0.4061683568,-5.468023133,-0.2140718275,5.487264934
19.50774008,0.3688726227,-5.385757486,-0.4237342697,5.414979358
19.51773908,0.1380569277,-5.209396107,-0.2385810167,5.21668366
19.52773908,-0.4715620818,-5.1605625,-0.2448346138,5.187843493
19.53773908,-1.060335914,-5.276683525,-0.3067478567,5.390899324
19.54773808,-1.009558108,-4.905756045,0.08730653107,5.009318554
19.55773808,-0.4442030329,-4.327604119,0.6375353712,4.396808512
19.56773808,0.1111701876,-4.392085459,1.14450651,4.54011769
19.57773808,0.9515940747,-4.3776978,1.435743458,4.704373347
19.58773708,1.26481458,-4.336396285,1.298198234,4.699936948
19.59773708,0.5445604762,-4.338010701,0.4434785628,4.394491573
19.60773708,-0.2554781543,-4.236689271,-0.735638786,4.307664041
19.61773608,-0.6878200371,-4.069689576,-1.687971876,4.459228487
19.62773608,-0.8642023936,-3.893726392,-2.43201428,4.671471337
19.63773608,-0.3725977376,-3.487723219,-2.387879496,4.243231176
19.64773508,0.7471363123,-3.361042999,-1.328860449,3.690622279
19.65773508,1.77141369,-3.809742541,0.0428185755,4.201651832
19.66773508,2.066159259,-3.8238355,0.4313567001,4.367699694
19.67773408,1.750951212,-3.798309773,0.04591701508,4.182713909
19.68773408,0.9347582598,-3.666992419,-0.9691742402,3.906392852
19.69773408,0.4447297939,-3.304313605,-1.74998686,3.765465045
19.70773308,-0.3509462655,-2.853573385,-1.632597574,3.306269678
19.71773308,-1.00932305,-2.338550046,-1.275834389,2.84873704
19.72773308,-1.107628925,-1.805023339,-0.9281735641,2.312240743
19.73773308,-2.246637956,-1.231747406,-0.6321793216,2.638983606
19.74773208,-2.289191798,-0.6065519987,-1.002568858,2.57166264
19.75773208,-2.014251918,0.07539224446,-1.436250996,2.475017516
19.76773208,-2.289108037,0.7888443553,-1.078573891,2.650587229
19.77773108,-1.411508795,0.9204526082,-0.4214281279,1.737006549
19.78773108,-1.010180179,1.180817719,0.3986964923,1.604292172
19.79773108,-0.5805323276,1.641115505,1.226158783,2.129258849
19.80773008,-0.005858489815,1.835278002,1.311813476,2.255910961
19.81773008,0.5818490475,2.376608257,0.8866536552,2.602493002
19.82773008,-0.8177669498,3.339584303,-0.1706907499,3.442484776
19.83772908,-2.665318769,4.493959158,-1.573819023,5.456784711
19.84772908,-3.315773271,5.487796662,-2.285279573,6.806817708
19.85772908,-1.929814031,5.732683316,-2.441451686,6.522923158
19.86772808,-0.459080396,5.559546676,-2.564596971,6.139745245
19.87772808,0.26424631,5.417409049,-2.62997352,6.027844361
19.88772808,0.3454078194,5.370468187,-1.664114066,5.632984176
19.89772708,0.5035582651,5.850183699,-0.6438836932,5.907013327
19.90772708,-0.6319673601,6.42657649,0.7642895579,6.502646128
19.91772708,-2.31047464,7.334852564,2.228328277,8.006485004
19.92772708,-3.956195997,8.045863463,2.655219458,9.350807238
19.93772608,-5.695709032,8.560594441,1.935002119,10.46274877
19.94772608,-6.552231985,9.122659215,0.7403855556,11.25623498
19.95772608,-6.231296445,9.167755866,0.1921225494,11.08664575
19.96772508,-4.816478418,8.539502365,0.1856561136,9.805918273
19.97772508,-3.368681802,7.481975527,0.743581059,8.238985839
19.98772508,-2.365078864,6.471064446,1.95763903,7.162445369
19.99772408,-1.38229786,5.858982005,2.923848147,6.692331842
20.00772408,-1.207815922,5.680619123,3.211407781,6.636368951
20.01772408,-1.912331294,5.772670085,3.069087136,6.811756509
20.02772308,-2.400737962,5.896553289,2.864559719,6.981302588
20.03772308,-2.934472538,5.85869666,2.696523605,7.085668295
20.04772308,-3.387931713,5.794436345,2.305384054,7.097067668
20.05772208,-3.135413858,5.607035422,1.812799405,6.675021196
20.06772208,-2.549288376,5.310994402,1.215250218,6.015177957
20.07772208,-1.985534488,5.033758612,0.7896822613,5.468516347
20.08772208,-1.337943221,4.938715045,0.0528670156,5.11701019
20.09772108,-1.001588207,4.736065169,-0.7878819036,4.904513239
20.10772108,-0.6583511665,4.739322068,-1.141695169,4.919153157
20.11772108,-0.3793561687,4.720253128,-1.044309792,4.849255988
20.12772008,0.1247381399,4.57815117,-0.7835537946,4.646394762
20.13772008,0.6823054549,4.52838581,-0.7089076549,4.634044545
20.14772008,0.7849341761,4.561616998,-1.28934438,4.804880876
20.15771908,-0.3608919408,4.901006059,-2.196149295,5.382673603
20.16771908,-1.924437662,5.634571715,-2.921576504,6.632304878
20.17771908,-2.548984905,6.262889535,-3.588961326,7.655178168
20.18771808,-2.686550886,6.429284921,-3.961989126,8.015648326
20.19771808,-2.008429991,6.53665091,-4.074413542,7.96005288
20.20771808,-1.228231621,6.294203714,-3.871590587,7.490979041
20.21771708,-0.6759152522,5.873664948,-3.075264135,6.664386757
20.22771708,-0.4482179869,5.121963276,-1.347072186,5.315073907
20.23771708,-0.3012451152,4.318126075,0.4372249657,4.350646744
20.24771608,-0.3670202979,3.638762939,1.894072779,4.118593366
20.25771608,-2.412530042,3.148768314,2.502037026,4.689907502
20.26771608,-5.931112087,3.147982448,2.328753621,7.107107535
20.27771608,-5.63921382,2.897011766,1.250988985,6.462072664
20.28771508,-3.272518201,2.142609119,0.2109371352,3.917223977
20.29771496,-1.188928684,1.302576337,-1.505544595,2.318818893
20.30771496,0.4360103894,-0.234554624,-3.964031559,3.99483005
20.31771396,1.753683178,-2.033636169,-3.581396783,4.476324795
20.32771396,2.797575771,-3.260996262,-0.03777710617,4.296737591
20.33771396,3.182942073,-4.556869644,3.222330964,6.42492008
20.34771296,3.056559477,-5.680773489,5.024785475,8.17693172
20.35771296,2.468938277,-5.772401698,6.237462918,8.84998425
20.36771296,1.451674489,-5.365117984,6.241278226,8.357356263
20.37771196,-1.05299013,-4.849734457,4.436720472,6.656816135
20.38771196,-3.64159036,-4.021437475,0.7281619513,5.473879752
20.39771196,-3.29663855,-3.677791641,-3.958848587,6.329807202
20.40771096,-2.117609202,-3.762749638,-7.985866937,9.078360221
20.41771096,-1.289244978,-4.253047442,-10.37388209,11.28574299
20.42771096,-0.6043308607,-5.479285455,-9.839168251,11.27816549
20.43771096,0.322996867,-6.941664149,-5.213968629,8.687721048
20.44770996,1.014703293,-7.8510395,1.489294013,8.055212018
20.45770996,1.357587527,-7.91707386,6.662013459,10.43578103
20.46770996,0.8664655584,-7.63669987,9.204846509,11.99162819
20.47770896,-0.2520849054,-7.652808364,7.864308001,10.97617251
20.48770896,-1.002486778,-7.172274241,3.957228323,8.252645245
20.49770896,-1.032039922,-6.063435162,0.1854064375,6.153432206
20.50770796,-1.278275601,-4.896119834,-2.986877623,5.876003393
20.51770796,-2.054347883,-4.062386988,-5.396634477,7.060240573
20.52770796,-3.087761389,-3.923935447,-6.852678882,8.478841174
20.53770696,-3.241415984,-4.594855496,-6.300020524,8.444509057
20.54770696,-2.170066328,-5.639501503,-3.537610493,7.001989222
20.55770696,-0.1061780541,-6.578206487,0.02490446091,6.579110471
20.56770596,1.86721067,-7.554535965,3.309219419,8.456265281
20.57770596,3.409008002,-8.058177114,6.258604696,10.7575874
20.58770596,4.194496348,-8.108253838,7.493754158,11.8107549
20.59770596,3.744249925,-7.927052134,6.471459133,10.89666675
20.60770496,2.361765539,-7.458269745,4.335340862,8.944210666
20.61770496,0.6487246031,-6.510192844,2.274422463,6.926503592
20.62770496,-0.8417922818,-5.488570248,0.995074482,5.641204733
20.63770396,-1.65318182,-4.917874399,0.2121960407,5.192641514
20.64770396,-1.646454013,-4.730272625,0.01412394941,5.008641473
20.65770396,-1.136431797,-4.652611953,0.4640057981,4.811816351
20.66770296,-0.6304114891,-5.129864618,1.030872306,5.270258756
20.67770296,-0.3636326769,-6.032891647,1.572453699,6.245047716
20.68770296,-0.06439944249,-6.984396186,2.0888371,7.290348263
20.69770196,0.2340104675,-8.109889305,2.310609711,8.435874742
20.70770196,0.1255054773,-9.2854533,2.408389775,9.59352573
20.71770196,0.2843074856,-9.701598469,2.821710153,10.10761553
20.72770196,0.4804168494,-9.660838698,2.819753675,10.07539654
20.73770096,0.5627448052,-9.832691875,2.161096407,10.08309719
20.74770096,1.802659602,-9.16771669,1.34274817,9.439257576
20.75770096,2.843938928,-8.0802983,0.4607933378,8.578551145
20.76769996,2.435364735,-7.601110792,-0.6405320692,8.007382093
20.77769996,1.678304089,-6.885492872,-1.093227013,7.170903849
20.78769996,1.237893853,-5.733908308,-0.9907223994,5.949085353
20.79769896,-0.14260174,-4.876177612,-0.6991200006,4.928104315
20.80769896,-2.480948166,-4.187327661,-0.8092967463,4.933941423
20.81769896,-4.201180007,-3.161043373,-1.223307096,5.398017128
20.82769796,-4.454707969,-2.171172036,-2.156423312,5.404495592
20.83769796,-2.817987523,-1.214130768,-3.433294997,4.604636982
20.84769796,-0.4006926586,-0.6593408078,-4.439603734,4.506147603
20.85769696,1.359262169,-0.412038669,-4.58142678,4.796544678
20.86769696,1.28381233,-0.05136574298,-3.511170554,3.738867635
20.87769696,-0.225616095,0.8544141546,-2.420539704,2.576807837
20.88769696,-2.324176713,1.595320989,-1.979264957,3.444464577
20.89769596,-3.328652348,1.949874512,-1.03907361,3.995198498
20.90769596,-3.476191048,2.278394184,-0.5562304223,4.193372931
20.91769596,-2.906060917,2.319855621,-0.9352177048,3.834260334
20.92769496,-2.383153777,2.358917506,-1.590957797,3.711476854
20.93769496,-1.522067072,2.706403061,-1.943997476,3.663390763
20.94769496,-0.5193978972,3.154211487,-2.063623322,3.804913336
20.95769396,0.06334003665,3.481098031,-1.552918151,3.81229724
20.96769396,-1.051504937,4.159795169,-0.08099036872,4.291400462
20.97769396,-2.697717314,5.183928559,1.136936705,5.953437585
20.98769296,-4.138239116,6.245478866,1.795178236,7.704134874
20.99769296,-5.241145318,7.153554381,2.021902853,9.095660266
21.00769296,-5.690084596,7.980454754,1.620019044,9.934242925
21.01769196,-5.270232877,8.376048714,0.2481967628,9.899249884
21.02769196,-4.222750386,8.042933423,-0.4041841042,9.093061292
21.03769196,-3.111865366,7.579737464,0.09754851401,8.194244431
21.04769096,-1.989575791,6.81720441,0.3576449454,7.110597563
21.05769096,-0.8160466258,6.159681501,0.7672558504,6.260694038
