"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.759897492E1,-4.257843035E-1,6.735243988E-1,-1.061502360E0,1.327295992E0
3.760897592E1,-3.810460141E-1,7.899795923E-1,-6.962566191E-1,1.119837980E0
3.761897692E1,-3.323430200E-1,8.364554550E-1,-4.323741156E-1,9.985274092E-1
3.762897792E1,-2.859390415E-1,8.989516653E-1,-1.759970981E-1,9.596094052E-1
3.763897892E1,-2.801187596E-1,1.010614919E0,-4.988493562E-2,1.049903587E0
3.764897992E1,-3.150424610E-1,1.134290255E0,-2.130199134E-2,1.177420872E0
3.765898092E1,-4.200841088E-1,1.227824363E0,-8.167449296E-2,1.300266914E0
3.766898192E1,-4.425678224E-1,1.338137933E0,-1.941351610E-1,1.422732535E0
3.767898292E1,-4.396658128E-1,1.428528286E0,-3.028202820E-1,1.525024332E0
3.768898392E1,-5.636356651E-1,1.461518861E0,-2.536872983E-1,1.586845862E0
3.769898492E1,-5.314214171E-1,1.464205365E0,-1.010995281E-1,1.560937919E0
3.770898592E1,-4.762433261E-1,1.432830521E0,1.198076946E-1,1.514650089E0
3.771898692E1,-4.165198654E-1,1.369107272E0,3.768530488E-1,1.479851933E0
3.772898792E1,-3.209478930E-1,1.276408731E0,6.442485595E-1,1.465361050E0
3.773898892E1,-2.108896997E-1,1.192466981E0,8.857011437E-1,1.500306129E0
3.774898992E1,-2.373449884E-1,1.117486380E0,1.052022269E0,1.553016197E0
3.775899092E1,-3.351909429E-1,1.036036420E0,1.211566472E0,1.628992863E0
3.776899233E1,-4.014491422E-1,1.073602150E0,1.331589344E0,1.756961346E0
3.777899333E1,-3.408058414E-1,1.550097747E0,7.827305067E-1,1.769638011E0
3.778899433E1,-1.407772351E-1,1.655494101E0,1.594506472E-1,1.669102590E0
3.779899533E1,1.766075109E-1,1.310038554E0,3.975200325E-1,1.380367126E0
3.780899633E1,3.235062692E-1,9.660076806E-1,1.171717697E0,1.552658851E0
3.781899733E1,1.243467967E-1,6.697123066E-1,2.342056621E0,2.439099407E0
3.782899833E1,-1.601031965E-1,8.482738473E-1,3.482835531E0,3.588223083E0
3.783899833E1,-4.116012973E-1,8.305396807E-1,4.462873898E0,4.558119702E0
3.784899933E1,-2.525222771E-1,2.717253739E-1,5.296523128E0,5.309497097E0
3.785900033E1,1.327676095E-1,-4.216454981E-1,6.196754603E0,6.212501893E0
3.786900133E1,5.540551484E-1,-1.184428082E0,6.610322319E0,6.738412880E0
3.787900233E1,8.999616987E-1,-1.428693470E0,6.275435906E0,6.498630002E0
3.788900333E1,9.043855559E-1,-1.286772921E0,5.064231377E0,5.302842372E0
3.789900433E1,5.338312740E-1,-1.176922450E0,3.350744006E0,3.591323945E0
3.790900533E1,3.883853661E-1,-1.197000912E0,1.699779158E0,2.114924009E0
3.791900633E1,6.073157912E-1,-1.214173599E0,1.480468225E-1,1.365638262E0
3.792900733E1,6.747626198E-1,-1.177287316E0,-1.101423056E0,1.747696417E0
3.793900833E1,7.497454130E-1,-1.089591946E0,-1.955601275E0,2.360869573E0
3.794900933E1,7.017550483E-1,-1.231188851E0,-2.443537388E0,2.824740891E0
3.795901033E1,7.420811751E-1,-1.266791377E0,-2.502849789E0,2.901672265E0
3.796901133E1,7.552496894E-1,-1.232630189E0,-2.123031033E0,2.568470370E0
3.797901233E1,6.478725176E-1,-1.221827751E0,-1.373485229E0,1.949118654E0
3.798901333E1,5.327134325E-1,-1.222568301E0,-6.138313437E-1,1.468075533E0
3.799901433E1,5.309568559E-1,-1.258455587E0,-9.127795994E-2,1.368925605E0
3.800901533E1,4.972776977E-1,-1.329108371E0,3.193515301E-1,1.454578829E0
3.801901633E1,4.501921897E-1,-1.381527782E0,5.966411144E-1,1.570755436E0
3.802901733E1,2.948659491E-1,-1.403323863E0,5.772488236E-1,1.545794293E0
3.803901833E1,1.180982793E-1,-1.413667295E0,3.617368269E-1,1.463986324E0
3.804901933E1,6.657466153E-4,-1.387524101E0,8.295094013E-2,1.390001595E0
3.805902033E1,-5.826628885E-2,-1.389280020E0,-3.069571871E-1,1.423979161E0
3.806902133E1,-1.954379572E-1,-1.412936101E0,-6.750148541E-1,1.578046093E0
3.807902233E1,-3.444862616E-1,-1.349614263E0,-1.021373504E0,1.727232839E0
3.808902333E1,-4.848409989E-1,-1.218829299E0,-1.477923517E0,1.976075296E0
3.809902433E1,-5.999738446E-1,-1.182381849E0,-1.916404465E0,2.330365105E0
3.810902533E1,-6.424628929E-1,-1.116415316E0,-2.264885069E0,2.605541422E0
3.811902633E1,-6.015089214E-1,-1.024516382E0,-2.513437927E0,2.780075002E0
3.812902633E1,-4.506032489E-1,-9.575333109E-1,-2.812520669E0,3.005026763E0
3.813902733E1,-3.037874845E-1,-7.720853582E-1,-2.982831350E0,3.096075822E0
3.814902833E1,-3.068849009E-1,-6.255707985E-1,-3.043730101E0,3.122468590E0
3.815902933E1,-2.850208459E-1,-5.397491679E-1,-2.948992344E0,3.011498280E0
3.816903033E1,-2.372352069E-1,-4.125669649E-1,-2.702442157E0,2.744027269E0
3.817903133E1,-1.685396323E-1,-3.047522020E-1,-2.357602614E0,2.383184759E0
3.818903233E1,-1.093002115E-1,-2.081538606E-1,-2.043303663E0,2.056784973E0
3.819903333E1,-1.449283197E-1,-7.190628067E-2,-1.787460496E0,1.794767326E0
3.820903433E1,-2.502638266E-1,6.414395571E-2,-1.579237638E0,1.600230592E0
3.821903533E1,-2.452595237E-1,1.337951115E-1,-1.436346306E0,1.463264869E0
3.822903633E1,-2.621478904E-1,2.158096200E-1,-1.340847241E0,1.383172669E0
3.823903733E1,-3.074566855E-1,3.861632779E-1,-1.208063405E0,1.305016813E0
3.824903833E1,-3.349070241E-1,5.591494985E-1,-1.070778968E0,1.253546359E0
3.825903933E1,-2.527898603E-1,6.529439539E-1,-8.859707004E-1,1.129239834E0
3.826904033E1,-1.527483859E-1,7.174305564E-1,-7.603467804E-1,1.056487529E0
3.827904133E1,-8.113647602E-2,7.699110711E-1,-5.439547777E-1,9.461675250E-1
3.828904233E1,-6.149103742E-2,8.667064637E-1,-3.295110673E-1,9.292678760E-1
3.829904333E1,-1.252502463E-1,9.597894591E-1,-1.182611060E-1,9.751251813E-1
3.830904433E1,-9.354379255E-2,1.079018425E0,2.067750871E-2,1.083263017E0
3.831904533E1,-5.183264315E-2,1.173149242E0,5.840608299E-2,1.175745311E0
3.832904633E1,-9.135232922E-2,1.286941906E0,-3.526455760E-3,1.290184930E0
3.833904733E1,-1.547684893E-1,1.418105624E0,-1.044950062E-1,1.430348228E0
3.834904833E1,-2.002790133E-1,1.546985127E0,-1.696400052E-1,1.569092859E0
3.835904933E1,-2.751389053E-1,1.594199055E0,-8.682004273E-2,1.620095603E0
3.836905033E1,-4.472279071E-1,1.603475370E0,5.780031145E-2,1.665679123E0
3.837905133E1,-6.340305501E-1,1.611223370E0,1.475264204E-1,1.737757040E0
3.838905133E1,-7.417959040E-1,1.615835215E0,2.015026528E-1,1.789354052E0
3.839905233E1,-8.052313965E-1,1.581187831E0,3.253940427E-1,1.804004945E0
3.840905333E1,-7.958802368E-1,1.490303242E0,5.771693015E-1,1.785372092E0
3.841905433E1,-7.650320812E-1,1.320695835E0,7.909832668E-1,1.719059657E0
3.842905533E1,-7.341446031E-1,1.190151191E0,9.682971579E-1,1.700890220E0
3.843905633E1,-6.870206496E-1,1.105424305E0,1.102315341E0,1.705596487E0
3.844905733E1,-7.507135657E-1,1.272513755E0,1.155273573E0,1.875505037E0
3.845905833E1,-8.031631632E-1,1.680541526E0,3.944748026E-1,1.903917346E0
3.846905933E1,-1.014684289E0,1.462552795E0,-3.027243876E-1,1.805626468E0
3.847906033E1,-1.300491220E0,8.426201744E-1,4.541123092E-2,1.550273638E0
3.848906133E1,-1.569955183E0,1.298983808E-1,1.310089132E0,2.048893946E0
3.849906233E1,-1.861048874E0,-3.779868239E-1,3.078219318E0,3.616878643E0
3.850906333E1,-2.167688996E0,-4.144792968E-1,4.414581159E0,4.935503569E0
3.851906433E1,-2.153314055E0,-3.749841325E-1,5.142686393E0,5.587897445E0
3.852906533E1,-1.579563620E0,-5.812540202E-1,5.745665889E0,5.987115664E0
3.853906633E1,-1.050670393E0,-9.755987222E-1,6.260086380E0,6.422178963E0
3.854906733E1,-7.576126224E-1,-1.348716424E0,6.312934100E0,6.499703826E0
3.855906833E1,-6.621787539E-1,-1.527224316E0,5.667973350E0,5.907352766E0
3.856906933E1,-4.729056989E-1,-1.616919873E0,4.259608895E0,4.580648165E0
3.857907033E1,-4.176943883E-2,-1.561024438E0,2.492523022E0,2.941294442E0
3.858907133E1,2.623796229E-1,-1.463909349E0,8.786657739E-1,1.727404756E0
3.859907233E1,3.996378940E-1,-1.553250273E0,-3.704982948E-1,1.646075892E0
3.860907333E1,2.824685363E-1,-1.683019430E0,-1.351223125E0,2.176728465E0
3.861907433E1,2.140227109E-3,-1.703006383E0,-1.987014272E0,2.616956445E0
3.862907533E1,-2.681085055E-1,-1.565061941E0,-2.214789049E0,2.725177349E0
3.863907633E1,-5.141279845E-1,-1.449464095E0,-2.038288506E0,2.553408268E0
3.864907733E1,-7.857168259E-1,-1.399844916E0,-1.355667593E0,2.101130967E0
3.865907733E1,-8.946515498E-1,-1.490231760E0,-3.002539390E-1,1.763900372E0
3.866907833E1,-8.501702455E-1,-1.571675580E0,7.203342837E-1,1.926612326E0
3.867907933E1,-7.907301555E-1,-1.741846220E0,1.355272322E0,2.344364626E0
3.868908033E1,-6.897367544E-1,-1.893719461E0,1.897034394E0,2.767787867E0
3.869908133E1,-5.570733715E-1,-1.924958795E0,2.097489810E0,2.900906859E0
3.870908233E1,-4.424284029E-1,-1.845952533E0,1.648282730E0,2.513984806E0
3.871908333E1,-4.287709151E-1,-1.636879782E0,6.301064837E-1,1.805617374E0
3.872908433E1,-4.637633579E-1,-1.512634636E0,-4.489012706E-1,1.644582727E0
3.873908533E1,-3.963081971E-1,-1.471204189E0,-1.335937334E0,2.026383605E0
3.874908633E1,-2.649018925E-1,-1.350312713E0,-2.077708679E0,2.492065568E0
3.875908733E1,-2.764337712E-1,-1.164213088E0,-2.637281370E0,2.896042260E0
3.876908879E1,-2.830274570E-1,-1.017599418E0,-3.165617650E0,3.337176685E0
3.877908979E1,-2.470349941E-1,-8.451840323E-1,-3.459929064E0,3.570220086E0
3.878909079E1,-2.360203017E-1,-6.927836654E-1,-3.562023788E0,3.636436203E0
3.879909179E1,-3.255031664E-1,-4.956181848E-1,-3.466462158E0,3.516809575E0
3.880909279E1,-3.707583497E-1,-3.583141592E-1,-3.160397256E0,3.202180758E0
3.881909379E1,-2.201110511E-1,-3.320820880E-1,-2.756031303E0,2.784678785E0
3.882909479E1,-3.046289720E-2,-3.011394998E-1,-2.405288411E0,2.424257686E0
3.883909579E1,9.671287380E-2,-2.619804043E-1,-2.124818527E0,2.143091431E0
3.884909679E1,2.437725402E-1,-1.965143931E-1,-1.916743019E0,1.942150035E0
3.885909779E1,3.652692761E-1,-1.546094450E-1,-1.813030370E0,1.855910786E0
3.886909879E1,4.215364476E-1,-1.427100688E-1,-1.687811077E0,1.745498603E0
3.887909979E1,4.361469584E-1,-1.538339581E-1,-1.538362677E0,1.606377534E0
3.888910079E1,3.850273101E-1,-1.313669090E-1,-1.435966821E0,1.492482498E0
3.889910179E1,2.733243681E-1,-7.705416933E-2,-1.350409777E0,1.379945695E0
3.890910279E1,1.610494953E-1,-1.885873228E-3,-1.232042252E0,1.242525093E0
3.891910379E1,1.965165858E-1,4.876621708E-2,-1.105482193E0,1.123871786E0
3.892910379E1,1.334208897E-1,1.758984263E-1,-9.008284754E-1,9.274876453E-1
3.893910479E1,5.516548298E-2,3.805797717E-1,-6.346228731E-1,7.420447319E-1
3.894910579E1,9.476311974E-2,6.575008352E-1,-3.151766181E-1,7.352711729E-1
3.895910679E1,1.973903060E-1,7.955869259E-1,-1.275435609E-1,8.295714855E-1
3.896910779E1,2.666558379E-1,9.301679032E-1,-8.980738521E-3,9.676767630E-1
3.897910879E1,3.603631332E-1,1.047587449E0,7.614244223E-2,1.110449784E0
3.898910979E1,4.310297311E-1,1.155092601E0,1.041716552E-1,1.237286257E0
3.899911079E1,4.186930562E-1,1.282855433E0,8.301116645E-2,1.352003251E0
3.900911179E1,4.643842226E-1,1.374692679E0,5.842187047E-2,1.452186552E0
3.901911279E1,4.672027633E-1,1.412876898E0,-1.120384991E-2,1.488161643E0
3.902911379E1,3.053103553E-1,1.385883373E0,-7.980279922E-3,1.419137351E0
3.903911479E1,1.464448316E-1,1.380680959E0,1.209619349E-1,1.393684967E0
3.904911579E1,4.758010939E-2,1.373085864E0,1.398648137E-1,1.381010798E0
3.905911679E1,4.836528081E-2,1.374091001E0,7.182719707E-3,1.374960679E0
3.906911779E1,-3.742605396E-2,1.351106327E0,-3.916348100E-2,1.352191848E0
3.907911879E1,-1.427808201E-1,1.270712374E0,-8.219021738E-2,1.281347545E0
3.908911979E1,-2.365158532E-1,1.179734522E0,1.580829835E-1,1.213549967E0
3.909912079E1,-4.310065249E-1,1.112103872E0,6.016398990E-1,1.335856360E0
3.910912179E1,-7.288870791E-1,1.062439669E0,9.942383301E-1,1.627441022E0
3.911912279E1,-9.457347992E-1,9.833582698E-1,1.376875445E0,1.938348211E0
3.912912379E1,-9.414828502E-1,1.105753650E0,1.445940417E0,2.049347404E0
3.913912479E1,-7.274917142E-1,1.299349551E0,8.149065650E-1,1.697535319E0
3.914912579E1,-2.544842738E-1,8.368638830E-1,8.225249022E-1,1.200687561E0
3.915912679E1,2.236797530E-1,3.388619345E-1,1.632906892E0,1.682630369E0
3.916912779E1,5.344577301E-1,-4.781107441E-2,2.604400138E0,2.659103428E0
3.917912879E1,4.538482343E-1,1.237797081E-2,3.781511891E0,3.808669534E0
3.918912879E1,1.637389221E-1,2.829295161E-1,4.450402957E0,4.462392410E0
3.919912979E1,1.246727242E-1,3.467546524E-1,4.731976796E0,4.746302400E0
3.920913079E1,3.936459598E-1,9.588600442E-2,4.820810035E0,4.837805356E0
3.921913179E1,4.956260055E-1,-4.380937158E-1,4.651764691E0,4.698562119E0
3.922913279E1,5.066999010E-1,-8.499530214E-1,4.431213564E0,4.540354455E0
3.923913379E1,4.347366100E-1,-9.666283625E-1,3.785441220E0,3.931021692E0
3.924913479E1,3.634307653E-1,-9.833493528E-1,2.741798011E0,2.935389958E0
3.925913579E1,3.575888852E-1,-1.006234624E0,1.666172871E0,1.979017424E0
3.926913679E1,4.398720733E-1,-1.068117461E0,5.874662483E-1,1.295947123E0
3.927913779E1,6.431442397E-1,-1.140302508E0,-3.925639325E-1,1.366759219E0
3.928913879E1,9.106886351E-1,-1.252911695E0,-1.213584346E0,1.967721645E0
3.929913979E1,1.133120592E0,-1.354225816E0,-1.564945289E0,2.359437135E0
3.930914079E1,1.501129362E0,-1.351297677E0,-1.627935004E0,2.594140927E0
3.931914179E1,1.806112237E0,-1.264177818E0,-1.455987103E0,2.641985127E0
3.932914279E1,1.844451406E0,-1.166399655E0,-1.106734666E0,2.446906367E0
3.933914379E1,1.636918082E0,-1.082492987E0,-6.289013726E-1,2.060778690E0
3.934914479E1,1.470970593E0,-1.036879004E0,-1.743592930E-1,1.808113303E0
3.935914579E1,1.226166823E0,-1.026675613E0,3.110835671E-1,1.629208666E0
3.936914679E1,7.320639445E-1,-1.172046896E0,9.234893596E-1,1.662060210E0
3.937914779E1,1.747928275E-1,-1.343297663E0,1.612313583E0,2.105838606E0
3.938914879E1,-6.200248607E-2,-1.431430844E0,1.925141959E0,2.399793769E0
3.939914979E1,-2.013041763E-1,-1.515824877E0,1.659747366E0,2.256769759E0
3.940915079E1,-2.799619811E-1,-1.489139062E0,1.041810107E0,1.838826298E0
3.941915179E1,-2.790938158E-1,-1.398300958E0,2.412853539E-1,1.446152672E0
3.942915279E1,-3.045935963E-1,-1.298928990E0,-6.815292370E-1,1.498157496E0
3.943915379E1,-2.308577219E-1,-1.197546749E0,-1.658899519E0,2.058970889E0
3.944915379E1,-1.346930245E-1,-1.160794514E0,-2.634357762E0,2.881913762E0
3.945915479E1,-1.040212356E-1,-1.073146652E0,-3.154276975E0,3.333455773E0
3.946915579E1,-5.747725278E-2,-9.961028610E-1,-3.513969031E0,3.652875976E0
3.947915679E1,-2.695691400E-1,-8.468822099E-1,-3.452235882E0,3.564801479E0
3.948915779E1,-3.948924400E-1,-6.342034815E-1,-3.248103152E0,3.332915868E0
3.949915879E1,-3.891986407E-1,-4.752628577E-1,-2.951431802E0,3.014680754E0
3.950915979E1,-2.770969185E-1,-3.329391436E-1,-2.709356489E0,2.743764524E0
3.951916079E1,-1.660262798E-1,-2.033531503E-1,-2.657272416E0,2.670208591E0
3.952916179E1,-7.215186372E-2,-7.337773249E-2,-2.682018417E0,2.683991984E0
3.953916279E1,-4.109130800E-4,2.420045614E-2,-2.667246011E0,2.667355829E0
3.954916379E1,-5.469843663E-2,1.222994855E-1,-2.546216249E0,2.549738471E0
3.955916479E1,-1.834573413E-1,1.959217778E-1,-2.379466522E0,2.394556926E0
3.956916579E1,-2.586747540E-1,2.430203690E-1,-2.148436015E0,2.177555703E0
3.957916679E1,-1.557057980E-1,2.781399156E-1,-1.834377385E0,1.861866402E0
3.958916779E1,-1.298706796E-1,3.296383904E-1,-1.500249941E0,1.541518001E0
3.959916879E1,-1.154974195E-1,4.643807508E-1,-1.131601705E0,1.228621811E0
3.960916979E1,-2.348894501E-1,5.717597499E-1,-7.569290829E-1,9.772532435E-1
3.961917079E1,-3.769444846E-1,6.319290608E-1,-4.562342638E-1,8.657777924E-1
3.962917179E1,-4.081542175E-1,7.465261553E-1,-1.509815401E-1,8.641102888E-1
3.963917279E1,-2.820599621E-1,9.314963906E-1,-4.236073852E-2,9.741857010E-1
3.964917379E1,-1.968060230E-1,9.525058749E-1,7.612314641E-2,9.755997058E-1
3.965917479E1,-1.185666230E-1,9.486557758E-1,1.964845723E-1,9.760184487E-1
3.966917579E1,-6.970180728E-2,9.840681218E-1,4.116241014E-1,1.068963428E0
3.967917679E1,-1.215199055E-1,1.007119600E0,5.823861873E-1,1.169713917E0
3.968917779E1,-2.866653022E-1,9.353635928E-1,8.469072068E-1,1.293960534E0
3.969917879E1,-2.881034249E-1,9.354676732E-1,1.218697152E0,1.563114231E0
3.970917979E1,-1.790831123E-1,9.704338767E-1,1.296994293E0,1.629726009E0
3.971918079E1,-2.643172440E-1,8.845995283E-1,1.198459938E0,1.512840426E0
3.972918079E1,-2.614412179E-1,8.352706629E-1,1.134222427E0,1.432651076E0
3.973918179E1,-2.160874359E-1,7.881359652E-1,1.101981465E0,1.371938493E0
3.974918279E1,-1.589720526E-1,7.886452577E-1,8.407360554E-1,1.163645380E0
3.975918379E1,-2.001513612E-1,7.878631926E-1,6.430691761E-1,1.036497440E0
3.976918454E1,-2.057967748E-1,8.090219271E-1,4.554618466E-1,9.509544073E-1
3.977918554E1,-2.823988813E-1,8.527781036E-1,3.826833075E-1,9.764354234E-1
3.978918654E1,-2.756273670E-1,1.029777122E0,2.884706300E-1,1.104367091E0
3.979918754E1,-1.535284410E-1,1.462765780E0,-3.515065384E-1,1.512220737E0
3.980918854E1,-1.149319938E-1,1.465753707E0,-7.449808824E-1,1.648223228E0
3.981918954E1,-4.071373136E-1,9.438131118E-1,1.188212693E-1,1.034728214E0
3.982919054E1,-9.362980510E-1,1.682738033E-1,1.667119535E0,1.919442017E0
3.983919154E1,-1.467592510E0,-2.014456424E-1,3.424617729E0,3.731275212E0
3.984919254E1,-1.823380234E0,-6.479972094E-2,4.648957443E0,4.994168578E0
3.985919354E1,-1.806634101E0,8.892547891E-2,4.778444034E0,5.109340652E0
3.986919454E1,-1.220319535E0,6.102300435E-3,4.398570898E0,4.564717182E0
3.987919554E1,-5.691806893E-1,-3.395510289E-1,4.043023349E0,4.096986619E0
3.988919654E1,-3.015684662E-1,-8.308652245E-1,3.667461950E0,3.772473687E0
3.989919754E1,-3.154726334E-1,-1.186964166E0,2.974683840E0,3.218252765E0
3.990919854E1,-4.938995419E-1,-1.390594474E0,1.871483815E0,2.383304727E0
3.991919954E1,-6.690860698E-1,-1.427194244E0,6.044997722E-1,1.688188246E0
3.992920054E1,-7.832820453E-1,-1.542929353E0,-2.026796973E-1,1.742194251E0
3.993920154E1,-9.508711396E-1,-1.786419107E0,-5.306886148E-1,2.092147116E0
3.994920254E1,-1.139746584E0,-1.876034996E0,-9.195249474E-1,2.379927669E0
3.995920354E1,-1.277624952E0,-1.805180775E0,-1.382688746E0,2.608223786E0
3.996920454E1,-1.475665323E0,-1.701181613E0,-1.715497643E0,2.830996148E0
3.997920554E1,-1.961510179E0,-1.736031895E0,-1.428722121E0,2.983718456E0
3.998920654E1,-2.293615071E0,-1.563023894E0,-7.376402879E-1,2.871903024E0
3.999920654E1,-2.500441906E0,-1.531757955E0,1.573409718E-1,2.936536793E0
4.000920754E1,-2.260815115E0,-6.683537060E-1,1.502081289E0,2.795394401E0
4.001920854E1,-2.299961493E0,1.049136668E-2,2.340888348E0,3.281720767E0
4.002920954E1,-2.864401259E0,-3.410558099E-1,2.639115642E0,3.909737205E0
4.003921054E1,-3.038278449E0,-9.535779619E-1,2.707576597E0,4.179882521E0
4.004921154E1,-2.691430388E0,-1.231345848E0,2.647605799E0,3.971124097E0
4.005921254E1,-2.276782691E0,-1.132038784E0,1.934815593E0,3.195115430E0
4.006921354E1,-2.139761086E0,-1.150424185E0,8.897275364E-1,2.587212477E0
4.007921454E1,-1.812831565E0,-1.221737411E0,-2.332319838E-1,2.198498975E0
4.008921554E1,-1.548908715E0,-1.229896908E0,-1.150194681E0,2.287949392E0
4.009921654E1,-1.440780542E0,-1.161179845E0,-1.837869342E0,2.608055007E0
4.010921754E1,-1.308574411E0,-9.748743984E-1,-2.022652466E0,2.598820902E0
4.011921854E1,-1.212143008E0,-6.994106072E-1,-1.952075989E0,2.401888118E0
4.012921954E1,-1.061279581E0,-4.792988983E-1,-1.809231434E0,2.151594796E0
4.013922054E1,-9.621768773E-1,-3.714756569E-1,-1.722769825E0,2.007912941E0
4.014922154E1,-1.019587326E0,-3.965105107E-1,-1.695245227E0,2.017581542E0
4.015922254E1,-9.774257579E-1,-4.916926566E-1,-1.728148094E0,2.045389600E0
4.016922354E1,-8.413530097E-1,-6.255968186E-1,-1.680679813E0,1.980891441E0
4.017922454E1,-1.058678886E0,-7.498521978E-1,-1.492894143E0,1.977830181E0
4.018922554E1,-1.473808393E0,-8.420817921E-1,-1.255971397E0,2.111557973E0
4.019922654E1,-1.755706022E0,-8.619740197E-1,-1.318030236E0,2.358539071E0
4.020922754E1,-1.827042491E0,-8.228008908E-1,-1.531112714E0,2.521783439E0
4.021922854E1,-1.929804383E0,-8.646377188E-1,-1.639601369E0,2.675824357E0
4.022922954E1,-1.978302505E0,-1.011613916E0,-1.687254422E0,2.789958961E0
4.023923054E1,-2.003970466E0,-9.365359595E-1,-1.821964331E0,2.865754919E0
4.024923154E1,-2.203549093E0,-8.390698913E-1,-1.875435364E0,3.012793503E0
4.025923254E1,-2.267960120E0,-7.355765131E-1,-1.732703660E0,2.947367959E0
4.026923254E1,-2.278008706E0,-6.026923978E-1,-1.320653881E0,2.701238321E0
4.027923354E1,-2.319100745E0,-5.718983290E-1,-7.603725082E-1,2.506683529E0
4.028923454E1,-2.087600853E0,-6.316527799E-1,-3.878148240E-1,2.215279416E0
4.029923554E1,-1.872908636E0,-7.261630806E-1,-6.088179410E-2,2.009678126E0
4.030923654E1,-1.725220978E0,-8.285130358E-1,1.810777438E-1,1.922397051E0
4.031923754E1,-1.626409758E0,-7.878038433E-1,2.728860462E-1,1.827651605E0
4.032923854E1,-1.532750227E0,-6.318992400E-1,2.017195845E-1,1.670122959E0
4.033923954E1,-1.493576514E0,-6.224133021E-1,2.399463415E-2,1.618253646E0
4.034924054E1,-1.572551347E0,-7.650789320E-1,-1.362436330E-1,1.754088321E0
4.035924154E1,-1.584094189E0,-8.979036981E-1,-2.020873743E-1,1.832054791E0
4.036924254E1,-1.444122518E0,-9.661392429E-1,-2.096986949E-1,1.750110975E0
4.037924354E1,-1.381148005E0,-1.009654222E0,-1.615837115E-1,1.718453012E0
4.038924454E1,-1.481587090E0,-1.014700369E0,-3.212226391E-2,1.796037022E0
4.039924554E1,-1.659796190E0,-1.059778893E0,2.442639256E-1,1.984368807E0
4.040924654E1,-2.028919951E0,-1.157378863E0,6.474165809E-1,2.423879169E0
4.041924754E1,-2.288280071E0,-1.170220810E0,1.046677914E0,2.775099473E0
4.042924854E1,-2.315386009E0,-1.007157753E0,1.054389222E0,2.736259443E0
4.043924954E1,-1.961646419E0,-1.100492471E0,6.912438011E-1,2.353074233E0
4.044925054E1,-1.751892468E0,-1.481147380E0,8.818033898E-1,2.457743273E0
4.045925154E1,-1.640587063E0,-1.730146380E0,1.297349803E0,2.714415024E0
4.046925254E1,-1.630082394E0,-1.743641169E0,1.851291041E0,3.020717077E0
4.047925354E1,-1.994706138E0,-1.831725965E0,2.493342217E0,3.681144930E0
4.048925454E1,-2.482122579E0,-2.038170977E0,2.980585434E0,4.381662123E0
4.049925554E1,-2.935847218E0,-2.233322968E0,3.455223225E0,5.054255425E0
4.050925654E1,-3.499090206E0,-2.483840199E0,3.838659069E0,5.757464533E0
4.051925754E1,-3.911104317E0,-2.771374690E0,3.972781332E0,6.225772736E0
4.052925854E1,-3.864811618E0,-2.967070180E0,3.783816864E0,6.169079701E0
4.053925954E1,-3.485383163E0,-2.984972016E0,3.283336135E0,5.642539313E0
4.054925954E1,-3.279316174E0,-2.974368090E0,2.849132425E0,5.264820574E0
4.055926054E1,-3.287883514E0,-2.956529405E0,2.690096346E0,5.175699225E0
4.056926154E1,-3.276801871E0,-2.994225527E0,2.659631183E0,5.174597089E0
4.057926254E1,-3.209226184E0,-2.957124943E0,2.882360398E0,5.229887388E0
4.058926354E1,-3.264363674E0,-3.011511650E0,3.097975305E0,5.415046039E0
4.059926454E1,-3.077588403E0,-2.886151440E0,2.959034936E0,5.153378335E0
4.060926554E1,-2.814576550E0,-2.550507520E0,2.688540986E0,4.653512910E0
4.061926654E1,-2.653678717E0,-2.245645975E0,2.307648681E0,4.172550660E0
4.062926754E1,-2.636744011E0,-2.138101062E0,1.924157873E0,3.902086448E0
4.063926854E1,-2.659679130E0,-2.124786367E0,1.375897205E0,3.671743904E0
4.064926954E1,-2.578675312E0,-2.128042681E0,7.689597291E-1,3.430660444E0
4.065927054E1,-2.428435638E0,-2.145565325E0,2.594760418E-1,3.250858045E0
4.066927154E1,-2.158908525E0,-2.167388888E0,-4.348281920E-2,3.059469131E0
4.067927254E1,-1.938366899E0,-2.237901046E0,-2.342172396E-1,2.969903204E0
4.068927354E1,-1.831401444E0,-2.300975838E0,-7.308785677E-2,2.941744872E0
4.069927454E1,-1.707331861E0,-2.359512899E0,2.660980135E-1,2.924566866E0
4.070927554E1,-1.461928751E0,-2.423140838E0,3.890731448E-1,2.856610772E0
4.071927654E1,-1.255951370E0,-2.477576077E0,3.203133970E-1,2.796139791E0
4.072927754E1,-1.206915743E0,-2.541187351E0,1.572433233E-2,2.813276740E0
4.073927854E1,-1.127347271E0,-2.573667172E0,-1.469498849E-1,2.813586475E0
4.074927954E1,-1.096013504E0,-2.552233326E0,-3.514597607E-1,2.799761510E0
4.075928054E1,-1.256217565E0,-2.447655874E0,-7.300131798E-1,2.846404942E0
4.076928154E1,-1.823241655E0,-2.285127545E0,-1.261178343E0,3.183801005E0
4.077928254E1,-2.422577459E0,-2.008677621E0,-1.736948154E0,3.594531432E0
4.078928354E1,-2.583652462E0,-1.864383834E0,-2.000695587E0,3.762176226E0
